product_code,category,title,description,airline,airline_logo,departure_days,duration,price,master_code,product_no,list_url
JPP398,패키지 > 서울/인천출발 > 일본,[프리미엄/봄에 만나는 순백] 도야마 알펜루트/나고야 온천 4일_팁포함,"4/15~ 알펜루트 '설벽 개통'/편안하게 대한항공 이용/온천호텔 2박,업그레이드/호텔 가이세키 포함",대한항공,/images/air_logo/air_KE01.gif,매일 출발,여행기간 4일,"1,699,000",JPP398,JPP398-250525KE,https://www.verygoodtour.com/Product/PackageList?menuCode=101160702
JPP565,패키지 > 서울/인천출발 > 일본,"[일본에서 가장 아름다운 정원/천연 온천 2박] 돗토리/마쓰에/요나고 3,4일","전 일정 천연온천호텔 숙박, 주코쿠지역에 위치한 요나고, 돗토리, 마쓰에 소도시 탐방",에어서울,/images/air_logo/air_RS01.gif,"일, 수, 금 출발",여행기간 3일 부터,"749,000",JPP565,JPP565-250312,https://www.verygoodtour.com/Product/PackageList?menuCode=101160702
JPP457,패키지 > 서울/인천출발 > 일본,"[우아한 온천향 산책, 일본 최고의 미인온천] 나고야/오쿠히다 온천 4일_팁포함",추가경비 없는 상품/오쿠히다 온천호텔/호텔 가이세키 2회/ '신호다카 로프웨이' 탑승,진에어,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 4일,"1,399,000",JPP457,JPP457-250601,https://www.verygoodtour.com/Product/PackageList?menuCode=101160702
APP1299,패키지 > 서울/인천출발 > 동남아,[노쇼핑/호텔UP] 대만 #지우펀야경 #101빌딩 3일/4일,"쇼핑의 부담을 없앤 노쇼핑과 저녁에 보면 더 매력적인 지우펀 야경 포함, 프리미엄 4성급 호텔, 식사 4회 UP",아시아나항공 외 7개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"549,000",APP1299,APP1299-250310ZE3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP136,패키지 > 서울/인천출발 > 동남아,[노쇼핑/대만 3일/4일] #단수이/101빌딩 #참좋은 단독일정,"노쇼핑, 대만 핵심 관광지 ALL 포함(101빌딩/서문정거리+자유시간/예류/스펀/지우펀/단수이), 식사 4회 UP",진에어 외 9개,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 3일 부터,"499,000",APP136,APP136-250310ZE23,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP123,패키지 > 서울/인천출발 > 동남아,[노옵션/대만 3일/4일] #힐링 온천호텔 투숙 #101빌딩/발마사지 포함,"자오시 온천호텔 투숙, 노옵션(US$65 상당의 101빌딩, 발마사지 포함), 식사 3회 UP",아시아나항공 외 7개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"599,000",APP123,APP123-250306ZEG3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP118,패키지 > 서울/인천출발 > 동남아,[노쇼핑/대만 4일] #1일자유 #시내 준특급호텔,"한국여행협회 우수여행 인증상품! 대만 대표 관광지 예류/스펀/지우펀 + 자유일정, 노쇼핑",아시아나항공 외 5개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"649,000",APP118,APP118-250316ZE4,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP234,패키지 > 서울/인천출발 > 동남아,[대만 4일] #자오시 온천호텔 #노팁/노옵션/노쇼핑,"온천 호텔투숙, 식사 4회 업그레이드(딘타이펑,샤브샤브, 뷔페식, 현지식) 제공, 101빌딩, 발 마사지",아시아나항공 외 2개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"1,049,000",APP234,APP234-250506OZ,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP134,패키지 > 서울/인천출발 > 동남아,[대만 4일] #초특급 호텔 #노팁/노옵션/노쇼핑 #자유시간,"타이페이 시내 월드체인 초특급호텔 투숙, 여유로운 미식여행(딘타이펑, 꿔바 샤브샤브, 파크뷰 호텔식, 해열루, 한식)",아시아나항공 외 1개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"1,299,000",APP134,APP134-250305CI,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP117,패키지 > 서울/인천출발 > 동남아,[노쇼핑 / 대만 4일]  #잉거 도자기 체험/카발란 박물관/101빌딩,"노쇼핑, 잉거 도자기 만들기 체험, 카발란위스키 박물관, 이란 전통예술센터  NEW 관광지 포함, 식사 4회 UP",아시아나항공 외 7개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"749,000",APP117,APP117-2503097C,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP168,패키지 > 서울/인천출발 > 동남아,[노쇼핑/대만 4일] #시내 5성호텔 #101빌딩 #1일자유,"노쇼핑, 시내 5성(특급)호텔 투숙, 대만 핵심관광(예류, 지우펀, 스펀) + 101빌딩 + 1일 자유일정 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"799,000",APP168,APP168-2503097C,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP137,패키지 > 서울/인천출발 > 동남아,[대만 4일] #노팁/노옵션/노쇼핑 #4인 출발확정,"4인부터 출발 확정, 프리미엄 대만, 식사 3회 UP",아시아나항공,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일,"1,299,000",APP137,APP137-250413OZ,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP1124,패키지 > 서울/인천출발 > 동남아,[노쇼핑] 가오슝/타이난/컨딩 3일/4일/5일 #까르푸자유시간,노쇼핑으로 새로운 대만 들여다보기_연지담풍경구/육합야시장/보얼예술특구/타이난/컨딩,중화항공 외 2개,/images/air_logo/air_CI01.gif,매일 출발,여행기간 3일 부터,"599,000",APP1124,APP1124-250409TW2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP1212,패키지 > 서울/인천출발 > 동남아,[노쇼핑] 타이중 직항 4일 #핵심 관광지 포함,"타이중만 보는 새로운 대만여행, 노쇼핑, 핵심관광지 ALL 포함(일월담, 고미습지, 시내일정 등)",티웨이항공 외 2개,/images/air_logo/air_TW01.gif,매일 출발,여행기간 4일,"649,000",APP1212,APP1212-250318TW,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APP138,패키지 > 서울/인천출발 > 동남아,[대만 자유여행 3일/4일] #미드타운 리차드슨 호텔 #조식포함 #데이투어 선택가능,"시먼역 도보 1분 거리 위치 호텔, 대만 자유여행 상품",아시아나항공 외 5개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"399,000",APP138,APP138-250318ZEG3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APF103,자유여행 > 서울/인천출발 > 동남아,[대만 자유여행 3일/4일] #시저 메트로 호텔 #조식포함 #데이투어 선택가능,"용산사역 도보 5분 거리 위치 호텔, 대만 자유여행 상품",아시아나항공 외 5개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"549,000",APF103,APF103-250310TW2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APF170,자유여행 > 서울/인천출발 > 동남아,[대만 자유여행 3일/4일] #리버뷰 스위트 타이베이 호텔 #조식포함 #데이투어 선택가능,"시내 중심의 가성비 호텔, 대만 자유여행 상품",티웨이항공 외 5개,/images/air_logo/air_TW01.gif,매일 출발,여행기간 3일 부터,"499,000",APF170,APF170-250310TW2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APF731,자유여행 > 서울/인천출발 > 동남아,[가오슝 자유여행 3일/4일] #시티 스위트 첸나이 #조식포함,"가오슝 시내 중심 가성비 호텔, 가오슝 자유여행 상품",티웨이항공,/images/air_logo/air_TW01.gif,매일 출발,여행기간 3일 부터,"399,000",APF731,APF731-250409TW2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180101
APF7314,자유여행 > 서울/인천출발 > 동남아,[가오슝 자유여행 3일/4일] #풀론호텔 #조식포함,"가오슝 시내 중심 가성비 호텔, 가오슝 자유여행 상품",티웨이항공,/images/air_logo/air_TW01.gif,매일 출발,여행기간 3일 부터,"449,000",APF7314,APF7314-250409TW2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180102
APF139,자유여행 > 서울/인천출발 > 동남아,[타이중 자유여행 3일/4일] #아에리스 호텔 #조식포함,"타이중 시내 중심 가성비 호텔, 타이중 자유여행 상품",티웨이항공 외 1개,/images/air_logo/air_TW01.gif,매일 출발,여행기간 4일,"499,000",APF139,APF139-250304TW3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180102
APP1100,패키지 > 서울/인천출발 > 동남아,[홍콩 3일/4일/5일] 핵심관광 + 자유시간,"홍콩 시내관광(홍콩섬, 침사추이) + 개인 자유일정 포함상품",아시아나항공 외 8개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"349,000",APP1100,APP1100-250316LJ,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP1200,패키지 > 서울/인천출발 > 동남아,[비슷한 듯 다른] 홍콩/마카오 3일/4일/5일 #전일관광 또는 자유시간,"비슷하지만 다른 홍콩과 마카오, 4일 일정시 1일 자유포함",대한항공 외 6개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 3일 부터,"549,000",APP1200,APP1200-2503037C2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP5400,패키지 > 서울/인천출발 > 동남아,[마카오 1박 + 홍콩 2박] 마카오 + 홍콩 5일 #핵심관광 #반나절자유,"대한항공 마카오 직항, 핵심 관광지 모두 포함, 마카오 1박+홍콩 2박, 홍콩 내 반나절 자유",대한항공 외 2개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 4일 부터,"599,000",APP5400,APP5400-250316LJ3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP5151,패키지 > 서울/인천출발 > 동남아,[2025년 연휴] 홍콩/마카오 3일/4일/5일 #전일관광 vs 자유시간,다양하고 특별한 혜택을 품은 홍콩/마카오 연휴 할인상품 입니다.,캐세이퍼시픽 외 5개,/images/air_logo/air_CX01.gif,매일 출발,여행기간 3일 부터,"399,000",APP5151,APP5151-250302TWTW,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP0508,패키지 > 서울/인천출발 > 동남아,[세나라 완전정복] 홍콩/마카오/심천 5일 #전일관광,"총 US$300 상당 마카오 + 심천 포함, 전 일정 식사 제공 및 가이드 동행 관광",아시아나항공 외 2개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 4일 부터,"799,000",APP0508,APP0508-250303LJ2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP1000,패키지 > 서울/인천출발 > 동남아,[홍콩 디즈니랜드 3일] #자유이용권 + 핵심관광 포함,"홍콩 디즈니랜드 자유이용권+편도 픽업, 홍콩 시내관광",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"799,000",APP1000,APP1000-250407OZ,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP0535,패키지 > 서울/인천출발 > 동남아,[시내 특급호텔 투숙] 홍콩 시내관광/미슐랭 식사 3일/4일 #노쇼핑/노옵션/노팁,"홍콩 시내 특급호텔 투숙, 미슐랭 식사 2회포함 식사 업그레이드, 가이드 동행으로 편안한 여행",아시아나항공 외 2개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일,"1,299,000",APP0535,APP0535-250511OZ,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP0575,자유여행 > 서울/인천출발 > 동남아,[홍콩섬 인기호텔] 홍콩 자유여행 3일/4일 #여행자보험 포함,"위치 좋은 홍콩 가성비 인기 호텔, MTR 도보 이동 가능",아시아나항공 외 3개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"399,000",APP0575,APP0575-250310TWTW,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APF294,자유여행 > 서울/인천출발 > 동남아,[침사추이 특급호텔] 하버 그랜드 구룡 OR 아이콘 호텔 홍콩 자유여행,"이스트 침사추이 위치, 럭셔리를 넘어선 ""멋""이 있는 호텔",아시아나항공 외 2개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"449,000",APF294,APF294-250310TWTW,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APT612,자유여행 > 서울/인천출발 > 동남아,[홍콩 왕복 항공권] 내맘대로 떠나는 항공 #맞춤호텔 문의 가능,"홍콩 항공권 포함, 호텔 맞춤 견적, 항공+호텔 예약 시 여행자보험 포함",아시아나항공 외 4개,/images/air_logo/air_OZ01.gif,매일 출발,여행기간 3일 부터,"269,000",APT612,APT612-250310TWTW,https://www.verygoodtour.com/Product/PackageList?menuCode=101180201
APP5440,패키지 > 서울/인천출발 > 동남아,[노쇼핑/마카오 3일/4일/5일] 핵심관광 + 자유시간,"마카오만 제대로 보는 여행, 마카오 핵심 관광지 모두 포함, 1일 자유 일정",제주항공 외 3개,/images/air_logo/air_7C01.gif,매일 출발,여행기간 3일 부터,"349,000",APP5440,APP5440-250318NX,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APF998,자유여행 > 서울/인천출발 > 동남아,[갤럭시단지/브로드웨이 호텔] 마카오 자유여행 ＃오픈탑버스 ＃크레딧제공,"갤럭시 단지 내 위치, 마카오 오픈탑버스 포함, 호텔 식음료 이용 크레딧 MOP200 제공 (약 36,000원 상당)",대한항공 외 2개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 3일 부터,"399,000",APF998,APF998-250304NX,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APF975,자유여행 > 서울/인천출발 > 동남아,■코타이 신상 호텔■ 리스보에타VS그랜드리스보아팰리스_자유여행 3/4/5일,코타이 스트립 위치 신상 호텔 리스보에타 호텔 또는 그랜드리스보아팰리스 선택 가능,진에어 외 3개,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 3일 부터,"399,000",APF975,APF975-250304NX,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APF966,자유여행 > 서울/인천출발 > 동남아,[코타이 스트립 인기호텔] 마카오 자유여행 3/4/5일,"코타이 스트립에 위치한 인기 호텔 TOP 4 ,파리지앵 또는 쉐라톤 마카오 코타이 센트럴 또는 스튜디오시티 또는 안다즈호텔",진에어 외 3개,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 3일 부터,"449,000",APF966,APF966-250304NX3,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APF977,자유여행 > 서울/인천출발 > 동남아,[가성비 인기 호텔] 하버뷰 OR 그랜드라파 마카오 자유여행 3/4/5일,"마카오 반도 위치, 가족여행 추천 가성비 특급 호텔, HARBOUR VIEW HOTEL 또는 Artyzen GRAND LAPA HOTEL",진에어 외 3개,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 3일 부터,"449,000",APF977,APF977-250304NX,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APF992,자유여행 > 서울/인천출발 > 동남아,[럭셔리호캉스/특급호텔] 마카오 자유여행_3/4/5일,코타이스트립 특급호텔 MGM코타이/ W호텔 스튜디오시티 선택 가능 상품,대한항공 외 3개,/images/air_logo/air_KE01.gif,매일 출발,여행기간 3일 부터,"599,000",APF992,APF992-250304NX2,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
APT615,티켓 > 서울/인천출발 > 동남아,[마카오 왕복 항공권] 저렴한 그룹 항공권 #맞춤호텔 문의 가능,마카오로 출발하는 다양한 항공권을 보다 경제적인 요금으로 예약할 수 있으며 호텔문의도 가능합니다.,진에어 외 3개,/images/air_logo/air_LJ01.gif,매일 출발,여행기간 3일 부터,"249,000",APT615,APT615-250304NX,https://www.verygoodtour.com/Product/PackageList?menuCode=101180202
CPP322,패키지 > 서울/인천출발 > 중국,"[고객선호도 BEST상품] 장가계 5,6일",고객선호도 BEST 장가계 상품/ 전 일정 VIP리무진차량+준특급호텔 이용,아시아나항공 외 1개,/images/air_logo/air_OZ01.gif,"일, 월, 화, 수, 목, 금 출발",여행기간 5일 부터,"499,000",CPP322,CPP322-250616CKGM,https://www.verygoodtour.com/Product/PackageList?menuCode=101170101
CPP195,패키지 > 서울/인천출발 > 중국,"[노팁/노옵션] 장가계 5,6일",고객만족도 BEST 장가계 상품!! 품격있는 당신께 강력추천!  노팁+노옵션에 호텔-차량 업그레이드는 덤으로!,아시아나항공 외 1개,/images/air_logo/air_OZ01.gif,"일, 월, 화, 수, 목, 금 출발",여행기간 5일 부터,"1,099,000",CPP195,CPP195-250302OZ6,https://www.verygoodtour.com/Product/PackageList?menuCode=101170101
